PK_STATION|STATION_NAME|WATERBODY_TYPE|WATER_RESOURCE|WATERBODY_NAME|COUNTY_NAME|HYDROLOGIC_UNIT_CODE|TMDL_BASIN|WBID|PLANNING_UNIT|GIS_ALBX|GIS_ALBY|LATITUDE|LONGITUDE|LAT_DD|LAT_MM|LAT_SS|LONG_DD|LONG_MM|LONG_SS|CMCD_COORDINATE_METHOD_ID|DCD_DATUM_ID|PK_PROJECT|COLLECTION_AGENCY|COLLECTION_DATE|COLLECTION_TIME|SAMPLE_TYPE|MATRIX|SAMPLE_DEPTH|SAMPLE_COMMENTS|FK_PARAM_CODE|PARAMETER|VALUE|VALUE_TEXT|UNITS|VALUE_QUALIFIER|MDL|PQL|ANALYZING_AGENCY|JOB_NAME|LAB_SAMPLE_ID|ANALYSIS_METHOD|ANALYSIS_DATE|ANALYSIS_TIME|RESULT_COMMENT
27439|NW2-SS-2037|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GADSDEN|03130011|APALACHICOLA - CHIPOLA|381|APALACHICOLA RIVER|327580.14|744014.42|304207.227|844523.703|30|42|7.227|84|45|23.703|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/7/2005 11:25:00 AM|1125|BOTTOM|WATER|0.5|AGPS|94|Specific Conductance, Field|20|20|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|6/7/2005 11:25:00 AM|1125|
27439|NW2-SS-2037|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GADSDEN|03130011|APALACHICOLA - CHIPOLA|381|APALACHICOLA RIVER|327580.14|744014.42|304207.227|844523.703|30|42|7.227|84|45|23.703|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/7/2005 11:25:00 AM|1125|BOTTOM|WATER|0.5|AGPS|299|Oxygen, Dissolved, Field|7.8|7.8|mg/L||||NORTHWEST FLORIDA WMD|||EPA 360.1|6/7/2005 11:25:00 AM|1125|
27439|NW2-SS-2037|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GADSDEN|03130011|APALACHICOLA - CHIPOLA|381|APALACHICOLA RIVER|327580.14|744014.42|304207.227|844523.703|30|42|7.227|84|45|23.703|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/7/2005 11:25:00 AM|1125|BOTTOM|WATER|0.5|AGPS|406|pH, Field|4.2|4.2|SU||||NORTHWEST FLORIDA WMD|||EPA 150.1|6/7/2005 11:25:00 AM|1125|
27439|NW2-SS-2037|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GADSDEN|03130011|APALACHICOLA - CHIPOLA|381|APALACHICOLA RIVER|327580.14|744014.42|304207.227|844523.703|30|42|7.227|84|45|23.703|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/7/2005 11:25:00 AM|1125|BOTTOM|WATER|0.5|AGPS|90068|Sample Depth|0.5|.5|meters||||NORTHWEST FLORIDA WMD||||6/7/2005 11:25:00 AM|1125|
27440|NW2-SS-2008|STREAM|SMALL STREAM|TROUT CREEK|FRANKLIN|03130013|APALACHICOLA - CHIPOLA|1034|NEW RIVER|328142.73|651772.72|295215.438|844441.589|29|52|15.438|84|44|41.589|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/8/2005 12:20:00 PM|1220|BOTTOM|WATER|1.3|TROUT CREEK, AGPS|10|Water Temperature|26.4|26.4|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|6/8/2005 12:20:00 PM|1220|
27440|NW2-SS-2008|STREAM|SMALL STREAM|TROUT CREEK|FRANKLIN|03130013|APALACHICOLA - CHIPOLA|1034|NEW RIVER|328142.73|651772.72|295215.438|844441.589|29|52|15.438|84|44|41.589|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/8/2005 12:20:00 PM|1220|BOTTOM|WATER|1.3|TROUT CREEK, AGPS|94|Specific Conductance, Field|367|367|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|6/8/2005 12:20:00 PM|1220|
27440|NW2-SS-2008|STREAM|SMALL STREAM|TROUT CREEK|FRANKLIN|03130013|APALACHICOLA - CHIPOLA|1034|NEW RIVER|328142.73|651772.72|295215.438|844441.589|29|52|15.438|84|44|41.589|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/8/2005 12:20:00 PM|1220|BOTTOM|WATER|1.3|TROUT CREEK, AGPS|299|Oxygen, Dissolved, Field|1.94|1.94|mg/L||||NORTHWEST FLORIDA WMD|||EPA 360.1|6/8/2005 12:20:00 PM|1220|
27440|NW2-SS-2008|STREAM|SMALL STREAM|TROUT CREEK|FRANKLIN|03130013|APALACHICOLA - CHIPOLA|1034|NEW RIVER|328142.73|651772.72|295215.438|844441.589|29|52|15.438|84|44|41.589|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/8/2005 12:20:00 PM|1220|BOTTOM|WATER|1.3|TROUT CREEK, AGPS|406|pH, Field|5.6|5.6|SU||||NORTHWEST FLORIDA WMD|||EPA 150.1|6/8/2005 12:20:00 PM|1220|
27440|NW2-SS-2008|STREAM|SMALL STREAM|TROUT CREEK|FRANKLIN|03130013|APALACHICOLA - CHIPOLA|1034|NEW RIVER|328142.73|651772.72|295215.438|844441.589|29|52|15.438|84|44|41.589|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/8/2005 12:20:00 PM|1220|BOTTOM|WATER|1.3|TROUT CREEK, AGPS|90068|Sample Depth|1.3|1.3|meters||||NORTHWEST FLORIDA WMD||||6/8/2005 12:20:00 PM|1220|
27441|NW2-SS-2038|STREAM|SMALL STREAM|CROOKED RIVER|FRANKLIN|03130013|APALACHICOLA - CHIPOLA|1251|NEW RIVER|340321.88|657707.12|295530.064|843708.204|29|55|30.064|84|37|8.204|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/8/2005 3:05:00 PM|1505|BOTTOM|WATER|0.7|PINE LOG CREEK|10|Water Temperature|28|28|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|6/8/2005 3:05:00 PM|1505|
27441|NW2-SS-2038|STREAM|SMALL STREAM|CROOKED RIVER|FRANKLIN|03130013|APALACHICOLA - CHIPOLA|1251|NEW RIVER|340321.88|657707.12|295530.064|843708.204|29|55|30.064|84|37|8.204|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/8/2005 3:05:00 PM|1505|BOTTOM|WATER|0.7|PINE LOG CREEK|94|Specific Conductance, Field|59|59|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|6/8/2005 3:05:00 PM|1505|
27441|NW2-SS-2038|STREAM|SMALL STREAM|CROOKED RIVER|FRANKLIN|03130013|APALACHICOLA - CHIPOLA|1251|NEW RIVER|340321.88|657707.12|295530.064|843708.204|29|55|30.064|84|37|8.204|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/8/2005 3:05:00 PM|1505|BOTTOM|WATER|0.7|PINE LOG CREEK|299|Oxygen, Dissolved, Field|2.41|2.41|mg/L||||NORTHWEST FLORIDA WMD|||EPA 360.1|6/8/2005 3:05:00 PM|1505|
27441|NW2-SS-2038|STREAM|SMALL STREAM|CROOKED RIVER|FRANKLIN|03130013|APALACHICOLA - CHIPOLA|1251|NEW RIVER|340321.88|657707.12|295530.064|843708.204|29|55|30.064|84|37|8.204|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/8/2005 3:05:00 PM|1505|BOTTOM|WATER|0.7|PINE LOG CREEK|406|pH, Field|6.6|6.6|SU||||NORTHWEST FLORIDA WMD|||EPA 150.1|6/8/2005 3:05:00 PM|1505|
27441|NW2-SS-2038|STREAM|SMALL STREAM|CROOKED RIVER|FRANKLIN|03130013|APALACHICOLA - CHIPOLA|1251|NEW RIVER|340321.88|657707.12|295530.064|843708.204|29|55|30.064|84|37|8.204|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/8/2005 3:05:00 PM|1505|BOTTOM|WATER|0.7|PINE LOG CREEK|90068|Sample Depth|0.7|.7|meters||||NORTHWEST FLORIDA WMD||||6/8/2005 3:05:00 PM|1505|
27442|NW2-SS-2010|STREAM|SMALL STREAM|HUMPHREY'S SLOUGH|FRANKLIN|03130011|APALACHICOLA - CHIPOLA|375C|APALACHICOLA RIVER|301368.23|649460.53|295054.239|850120.012|29|50|54.239|85|1|20.012|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/9/2005 1:10:00 PM|1310|BOTTOM|WATER|1.6|HUMPHREYS SLOUGH|10|Water Temperature|26.6|26.6|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|6/9/2005 1:10:00 PM|1310|
27442|NW2-SS-2010|STREAM|SMALL STREAM|HUMPHREY'S SLOUGH|FRANKLIN|03130011|APALACHICOLA - CHIPOLA|375C|APALACHICOLA RIVER|301368.23|649460.53|295054.239|850120.012|29|50|54.239|85|1|20.012|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/9/2005 1:10:00 PM|1310|BOTTOM|WATER|1.6|HUMPHREYS SLOUGH|94|Specific Conductance, Field|114|114|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|6/9/2005 1:10:00 PM|1310|
27442|NW2-SS-2010|STREAM|SMALL STREAM|HUMPHREY'S SLOUGH|FRANKLIN|03130011|APALACHICOLA - CHIPOLA|375C|APALACHICOLA RIVER|301368.23|649460.53|295054.239|850120.012|29|50|54.239|85|1|20.012|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/9/2005 1:10:00 PM|1310|BOTTOM|WATER|1.6|HUMPHREYS SLOUGH|299|Oxygen, Dissolved, Field|6.38|6.38|mg/L||||NORTHWEST FLORIDA WMD|||EPA 360.1|6/9/2005 1:10:00 PM|1310|
27442|NW2-SS-2010|STREAM|SMALL STREAM|HUMPHREY'S SLOUGH|FRANKLIN|03130011|APALACHICOLA - CHIPOLA|375C|APALACHICOLA RIVER|301368.23|649460.53|295054.239|850120.012|29|50|54.239|85|1|20.012|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/9/2005 1:10:00 PM|1310|BOTTOM|WATER|1.6|HUMPHREYS SLOUGH|406|pH, Field|7|7|SU||||NORTHWEST FLORIDA WMD|||EPA 150.1|6/9/2005 1:10:00 PM|1310|
27442|NW2-SS-2010|STREAM|SMALL STREAM|HUMPHREY'S SLOUGH|FRANKLIN|03130011|APALACHICOLA - CHIPOLA|375C|APALACHICOLA RIVER|301368.23|649460.53|295054.239|850120.012|29|50|54.239|85|1|20.012|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/9/2005 1:10:00 PM|1310|BOTTOM|WATER|1.6|HUMPHREYS SLOUGH|90068|Sample Depth|1.6|1.6|meters||||NORTHWEST FLORIDA WMD||||6/9/2005 1:10:00 PM|1310|
27444|NW2-SS-2052|STREAM|SMALL STREAM|NEW RIVER|LIBERTY|03130013|APALACHICOLA - CHIPOLA|1034B|NEW RIVER|318703.83|669951.22|300202.975|845038.465|30|2|2.975|84|50|38.465|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/14/2005 1:57:00 AM|1357|BOTTOM|WATER|2.4||10|Water Temperature|26.4|26.4|degrees C|||||||EPA 170.1|6/14/2005 1:57:00 AM|0157|
27444|NW2-SS-2052|STREAM|SMALL STREAM|NEW RIVER|LIBERTY|03130013|APALACHICOLA - CHIPOLA|1034B|NEW RIVER|318703.83|669951.22|300202.975|845038.465|30|2|2.975|84|50|38.465|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/14/2005 1:57:00 AM|1357|BOTTOM|WATER|2.4||94|Specific Conductance, Field|40|40|uS/cm|||||||EPA 120.1|6/14/2005 1:57:00 AM|1357|
27444|NW2-SS-2052|STREAM|SMALL STREAM|NEW RIVER|LIBERTY|03130013|APALACHICOLA - CHIPOLA|1034B|NEW RIVER|318703.83|669951.22|300202.975|845038.465|30|2|2.975|84|50|38.465|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/14/2005 1:57:00 AM|1357|BOTTOM|WATER|2.4||299|Oxygen, Dissolved, Field|4.14|4.14|mg/L|||||||EPA 360.1|6/14/2005 1:57:00 AM|1357|
27444|NW2-SS-2052|STREAM|SMALL STREAM|NEW RIVER|LIBERTY|03130013|APALACHICOLA - CHIPOLA|1034B|NEW RIVER|318703.83|669951.22|300202.975|845038.465|30|2|2.975|84|50|38.465|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/14/2005 1:57:00 AM|1357|BOTTOM|WATER|2.4||406|pH, Field|4.2|4.2|SU|||||||EPA 150.1|6/14/2005 1:57:00 AM|1357|
27444|NW2-SS-2052|STREAM|SMALL STREAM|NEW RIVER|LIBERTY|03130013|APALACHICOLA - CHIPOLA|1034B|NEW RIVER|318703.83|669951.22|300202.975|845038.465|30|2|2.975|84|50|38.465|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/14/2005 1:57:00 AM|1357|BOTTOM|WATER|2.4||90068|Sample Depth|2.4|2.4|meters||||||||6/14/2005 1:57:00 AM|1357|
27443|NW2-SS-2044|STREAM|SMALL STREAM|WEST PRONG, NEW RIVER|LIBERTY|03130013|APALACHICOLA - CHIPOLA|1129|NEW RIVER|310401.89|681106.55|300802.816|845551.889|30|8|2.816|84|55|51.889|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/14/2005 12:15:00 PM|1215|BOTTOM|WATER|0.4||10|Water Temperature|26.2|26.2|degrees C|||||||EPA 170.1|6/14/2005 12:15:00 PM|1215|
27443|NW2-SS-2044|STREAM|SMALL STREAM|WEST PRONG, NEW RIVER|LIBERTY|03130013|APALACHICOLA - CHIPOLA|1129|NEW RIVER|310401.89|681106.55|300802.816|845551.889|30|8|2.816|84|55|51.889|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/14/2005 12:15:00 PM|1215|BOTTOM|WATER|0.4||10|Water Temperature|26.2|26.2|degrees C|||||||EPA 170.1|6/14/2005 12:15:00 PM|1215|
27443|NW2-SS-2044|STREAM|SMALL STREAM|WEST PRONG, NEW RIVER|LIBERTY|03130013|APALACHICOLA - CHIPOLA|1129|NEW RIVER|310401.89|681106.55|300802.816|845551.889|30|8|2.816|84|55|51.889|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/14/2005 12:15:00 PM|1215|BOTTOM|WATER|0.4||94|Specific Conductance, Field|36|36|uS/cm|||||||EPA 120.1|6/14/2005 12:15:00 PM|1215|
27443|NW2-SS-2044|STREAM|SMALL STREAM|WEST PRONG, NEW RIVER|LIBERTY|03130013|APALACHICOLA - CHIPOLA|1129|NEW RIVER|310401.89|681106.55|300802.816|845551.889|30|8|2.816|84|55|51.889|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/14/2005 12:15:00 PM|1215|BOTTOM|WATER|0.4||299|Oxygen, Dissolved, Field|4.97|4.97|mg/L|||||||EPA 360.1|6/14/2005 12:15:00 PM|1215|
27443|NW2-SS-2044|STREAM|SMALL STREAM|WEST PRONG, NEW RIVER|LIBERTY|03130013|APALACHICOLA - CHIPOLA|1129|NEW RIVER|310401.89|681106.55|300802.816|845551.889|30|8|2.816|84|55|51.889|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/14/2005 12:15:00 PM|1215|BOTTOM|WATER|0.4||406|pH, Field|4.3|4.3|SU|||||||EPA 150.1|6/14/2005 12:15:00 PM|1215|
27443|NW2-SS-2044|STREAM|SMALL STREAM|WEST PRONG, NEW RIVER|LIBERTY|03130013|APALACHICOLA - CHIPOLA|1129|NEW RIVER|310401.89|681106.55|300802.816|845551.889|30|8|2.816|84|55|51.889|DGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/14/2005 12:15:00 PM|1215|BOTTOM|WATER|0.4||90068|Sample Depth|0.4|0.4|meters||||||||6/14/2005 12:15:00 PM|1215|
27445|NW2-SS-2060|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GULF|03130011|APALACHICOLA - CHIPOLA|375D|APALACHICOLA RIVER|300288.73|663969.4|295844.438|850204.829|29|58|44.438|85|2|4.829|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/21/2005 12:30:00 PM|1230|BOTTOM|WATER|1.3|AGPS|10|Water Temperature|27.1|27.1|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|6/21/2005 12:30:00 PM|1230|
27445|NW2-SS-2060|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GULF|03130011|APALACHICOLA - CHIPOLA|375D|APALACHICOLA RIVER|300288.73|663969.4|295844.438|850204.829|29|58|44.438|85|2|4.829|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/21/2005 12:30:00 PM|1230|BOTTOM|WATER|1.3|AGPS|94|Specific Conductance, Field|97|97|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|6/21/2005 12:30:00 PM|1230|
27445|NW2-SS-2060|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GULF|03130011|APALACHICOLA - CHIPOLA|375D|APALACHICOLA RIVER|300288.73|663969.4|295844.438|850204.829|29|58|44.438|85|2|4.829|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/21/2005 12:30:00 PM|1230|BOTTOM|WATER|1.3|AGPS|299|Oxygen, Dissolved, Field|7.38|7.38|mg/L||||NORTHWEST FLORIDA WMD|||EPA 360.1|6/21/2005 12:30:00 PM|1230|
27445|NW2-SS-2060|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GULF|03130011|APALACHICOLA - CHIPOLA|375D|APALACHICOLA RIVER|300288.73|663969.4|295844.438|850204.829|29|58|44.438|85|2|4.829|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/21/2005 12:30:00 PM|1230|BOTTOM|WATER|1.3|AGPS|406|pH, Field|7.1|7.1|SU||||NORTHWEST FLORIDA WMD|||EPA 150.1|6/21/2005 12:30:00 PM|1230|
27445|NW2-SS-2060|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GULF|03130011|APALACHICOLA - CHIPOLA|375D|APALACHICOLA RIVER|300288.73|663969.4|295844.438|850204.829|29|58|44.438|85|2|4.829|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/21/2005 12:30:00 PM|1230|BOTTOM|WATER|1.3|AGPS|90068|Sample Depth|1.3|1.3|meters||||NORTHWEST FLORIDA WMD||||6/21/2005 12:30:00 PM|1230|
27446|NW2-SS-2068|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GULF|03130011|APALACHICOLA - CHIPOLA|375I|APALACHICOLA RIVER|300146.18|659881.05|295631.820|850208.871|29|56|31.82|85|2|8.871|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/21/2005 1:45:00 PM|1345|BOTTOM|WATER|2.9|AGPS|10|Water Temperature|26.8|26.8|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|6/21/2005 1:45:00 PM|1345|
27446|NW2-SS-2068|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GULF|03130011|APALACHICOLA - CHIPOLA|375I|APALACHICOLA RIVER|300146.18|659881.05|295631.820|850208.871|29|56|31.82|85|2|8.871|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/21/2005 1:45:00 PM|1345|BOTTOM|WATER|2.9|AGPS|94|Specific Conductance, Field|97|97|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|6/21/2005 1:45:00 PM|1345|
27446|NW2-SS-2068|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GULF|03130011|APALACHICOLA - CHIPOLA|375I|APALACHICOLA RIVER|300146.18|659881.05|295631.820|850208.871|29|56|31.82|85|2|8.871|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/21/2005 1:45:00 PM|1345|BOTTOM|WATER|2.9|AGPS|299|Oxygen, Dissolved, Field|5.98|5.98|mg/L||||NORTHWEST FLORIDA WMD|||EPA 360.1|6/21/2005 1:45:00 PM|1345|
27446|NW2-SS-2068|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GULF|03130011|APALACHICOLA - CHIPOLA|375I|APALACHICOLA RIVER|300146.18|659881.05|295631.820|850208.871|29|56|31.82|85|2|8.871|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/21/2005 1:45:00 PM|1345|BOTTOM|WATER|2.9|AGPS|406|pH, Field|7|7|SU||||NORTHWEST FLORIDA WMD|||EPA 150.1|6/21/2005 1:45:00 PM|1345|
27446|NW2-SS-2068|STREAM|SMALL STREAM|UNNAMED SMALL STREAM|GULF|03130011|APALACHICOLA - CHIPOLA|375I|APALACHICOLA RIVER|300146.18|659881.05|295631.820|850208.871|29|56|31.82|85|2|8.871|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/21/2005 1:45:00 PM|1345|BOTTOM|WATER|2.9|AGPS|90068|Sample Depth|2.9|2.9|meters||||NORTHWEST FLORIDA WMD||||6/21/2005 1:45:00 PM|1345|
27447|NW2-SS-2051|STREAM|SMALL STREAM|RING JAW BRANCH|CALHOUN|03130012|APALACHICOLA - CHIPOLA|604|CHIPOLA RIVER|288392.06|730178.73|303428.458|850952.576|30|34|28.458|85|9|52.576|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/22/2005 12:25:00 PM|1225|BOTTOM|WATER|0.7|RING JAW CREEK, AGPS|10|Water Temperature|23.5|23.5|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|6/22/2005 12:25:00 PM|1225|
27447|NW2-SS-2051|STREAM|SMALL STREAM|RING JAW BRANCH|CALHOUN|03130012|APALACHICOLA - CHIPOLA|604|CHIPOLA RIVER|288392.06|730178.73|303428.458|850952.576|30|34|28.458|85|9|52.576|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/22/2005 12:25:00 PM|1225|BOTTOM|WATER|0.7|RING JAW CREEK, AGPS|94|Specific Conductance, Field|88|88|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|6/22/2005 12:25:00 PM|1225|
27447|NW2-SS-2051|STREAM|SMALL STREAM|RING JAW BRANCH|CALHOUN|03130012|APALACHICOLA - CHIPOLA|604|CHIPOLA RIVER|288392.06|730178.73|303428.458|850952.576|30|34|28.458|85|9|52.576|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/22/2005 12:25:00 PM|1225|BOTTOM|WATER|0.7|RING JAW CREEK, AGPS|299|Oxygen, Dissolved, Field|8.2|8.2|mg/L||||NORTHWEST FLORIDA WMD|||EPA 360.1|6/22/2005 12:25:00 PM|1225|
27447|NW2-SS-2051|STREAM|SMALL STREAM|RING JAW BRANCH|CALHOUN|03130012|APALACHICOLA - CHIPOLA|604|CHIPOLA RIVER|288392.06|730178.73|303428.458|850952.576|30|34|28.458|85|9|52.576|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/22/2005 12:25:00 PM|1225|BOTTOM|WATER|0.7|RING JAW CREEK, AGPS|406|pH, Field|6.9|6.9|SU||||NORTHWEST FLORIDA WMD|||EPA 150.1|6/22/2005 12:25:00 PM|1225|
27447|NW2-SS-2051|STREAM|SMALL STREAM|RING JAW BRANCH|CALHOUN|03130012|APALACHICOLA - CHIPOLA|604|CHIPOLA RIVER|288392.06|730178.73|303428.458|850952.576|30|34|28.458|85|9|52.576|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/22/2005 12:25:00 PM|1225|BOTTOM|WATER|0.7|RING JAW CREEK, AGPS|90068|Sample Depth|0.7|.7|meters||||NORTHWEST FLORIDA WMD||||6/22/2005 12:25:00 PM|1225|
27448|NW2-SS-2061|STREAM|SMALL STREAM|OCHEESE CREEK|CALHOUN|03130011|APALACHICOLA - CHIPOLA|461|APALACHICOLA RIVER|303435.03|731199.65|303505.876|850027.824|30|35|5.876|85|0|27.824|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/22/2005 2:40:00 PM|1440|BOTTOM|WATER|0.4|OCHEESEE CREEK, AGPS|10|Water Temperature|22.9|22.9|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|6/22/2005 2:40:00 PM|1440|
27448|NW2-SS-2061|STREAM|SMALL STREAM|OCHEESE CREEK|CALHOUN|03130011|APALACHICOLA - CHIPOLA|461|APALACHICOLA RIVER|303435.03|731199.65|303505.876|850027.824|30|35|5.876|85|0|27.824|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/22/2005 2:40:00 PM|1440|BOTTOM|WATER|0.4|OCHEESEE CREEK, AGPS|94|Specific Conductance, Field|104|104|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|6/22/2005 2:40:00 PM|1440|
27448|NW2-SS-2061|STREAM|SMALL STREAM|OCHEESE CREEK|CALHOUN|03130011|APALACHICOLA - CHIPOLA|461|APALACHICOLA RIVER|303435.03|731199.65|303505.876|850027.824|30|35|5.876|85|0|27.824|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/22/2005 2:40:00 PM|1440|BOTTOM|WATER|0.4|OCHEESEE CREEK, AGPS|299|Oxygen, Dissolved, Field|7.5|7.5|mg/L||||NORTHWEST FLORIDA WMD|||EPA 360.1|6/22/2005 2:40:00 PM|1440|
27448|NW2-SS-2061|STREAM|SMALL STREAM|OCHEESE CREEK|CALHOUN|03130011|APALACHICOLA - CHIPOLA|461|APALACHICOLA RIVER|303435.03|731199.65|303505.876|850027.824|30|35|5.876|85|0|27.824|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/22/2005 2:40:00 PM|1440|BOTTOM|WATER|0.4|OCHEESEE CREEK, AGPS|406|pH, Field|7.2|7.2|SU||||NORTHWEST FLORIDA WMD|||EPA 150.1|6/22/2005 2:40:00 PM|1440|
27448|NW2-SS-2061|STREAM|SMALL STREAM|OCHEESE CREEK|CALHOUN|03130011|APALACHICOLA - CHIPOLA|461|APALACHICOLA RIVER|303435.03|731199.65|303505.876|850027.824|30|35|5.876|85|0|27.824|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/22/2005 2:40:00 PM|1440|BOTTOM|WATER|0.4|OCHEESEE CREEK, AGPS|90068|Sample Depth|0.4|.4|meters||||NORTHWEST FLORIDA WMD||||6/22/2005 2:40:00 PM|1440|
27451|NW2-SS-2063|STREAM|SMALL STREAM|OLD RIVER|CALHOUN|03130011|APALACHICOLA - CHIPOLA|375F|APALACHICOLA RIVER|300706.8|712580.76|302501.161|850204.447|30|25|1.161|85|2|4.447|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/27/2005 1:10:00 PM|1310|BOTTOM|WATER|1|OLD RIVER, AGPS |10|Water Temperature|28.2|28.2|degrees C||||NORTHWEST FLORIDA WMD|||EPA 170.1|6/27/2005 1:10:00 PM|1310|
27451|NW2-SS-2063|STREAM|SMALL STREAM|OLD RIVER|CALHOUN|03130011|APALACHICOLA - CHIPOLA|375F|APALACHICOLA RIVER|300706.8|712580.76|302501.161|850204.447|30|25|1.161|85|2|4.447|AGPS|WGS84|NWSS050402|NORTHWEST FLORIDA WMD|6/27/2005 1:10:00 PM|1310|BOTTOM|WATER|1|OLD RIVER, AGPS |94|Specific Conductance, Field|123|123|uS/cm||||NORTHWEST FLORIDA WMD|||EPA 120.1|6/27/2005 1:10:00 PM|1310|
